Month,Yit,EPU_Index
2006-01-01,0.45528144966098705,31.016867454595662
2006-02-01,0.9297576767278289,63.341413636407616
2006-03-01,0.6877208688429443,46.85222086369756
2006-04-01,0.5334771869300372,36.34409266922831
2006-05-01,1.3946365150917435,95.01212045461142
2006-06-01,0.9784453170130323,66.65834668195046
2006-07-01,0.9997878870440804,68.1123476439628
2006-08-01,1.2322273062260378,83.94770105306472
2006-09-01,0.8098131690979832,55.169978367450604
2006-10-01,0.46487883836391447,31.670706818203808
2006-11-01,0.844828274256109,57.5554453712282
2006-12-01,0.5334771869300372,36.34409266922831
2007-01-01,0.9297576767278289,63.341413636407616
2007-02-01,0.4998939435220402,34.0561738219814
2007-03-01,1.112282798596192,75.77626578410771
2007-04-01,0.619838451151886,42.22760909093841
2007-05-01,0.7747980639398575,52.78451136367301
2007-06-01,1.0847172895158004,73.89831590914221
2007-07-01,0.619838451151886,42.22760909093841
2007-08-01,0.887292975491969,60.448429503817906
2007-09-01,0.619838451151886,42.22760909093841
2007-10-01,1.2749990526608317,86.86160319196676
2007-11-01,0.9647727818859547,65.72688064018521
2007-12-01,0.8667398159447307,59.04820855054925
2008-01-01,1.3549620577473958,92.30922670460478
2008-02-01,1.3521718138558834,92.11913632202172
2008-03-01,1.689656548512218,115.1108907424564
2008-04-01,0.8433964125059802,57.45789721469751
2008-05-01,1.8870808625360493,128.5607771477807
2008-06-01,1.3022575165422892,88.7186350606199
2008-07-01,0.844828274256109,57.5554453712282
2008-08-01,1.239676902303772,84.45521818187682
2008-09-01,1.4016488646248966,95.48984937630824
2008-10-01,1.1936041858241393,81.31643152279808
2008-11-01,1.5846112330378406,107.95448973112362
2008-12-01,1.422202024172135,96.8900703295769
2009-01-01,1.7671363549062038,120.38934187882371
2009-02-01,1.2233458483981747,83.34263576772192
2009-03-01,1.6365714824994317,111.49437516168084
2009-04-01,1.4016488646248966,95.48984937630824
2009-05-01,1.2746920074618977,86.84068518565442
2009-06-01,1.3549620577473958,92.30922670460478
2009-07-01,1.197212201067912,81.56223404928711
2009-08-01,0.76520067523693,52.13067200006486
2009-09-01,1.8096010561420637,123.28232601141342
2009-10-01,0.7117802031567592,48.49130627781464
2009-11-01,1.0450428321714529,71.19542215913559
2009-12-01,0.7400900039806659,50.419962366207784
2010-01-01,1.197212201067912,81.56223404928711
2010-02-01,1.154747499832052,78.66924991669741
2010-03-01,1.5421465318019807,105.06150559853391
2010-04-01,0.6884367997180086,46.90099494196291
2010-05-01,2.515290045362472,171.3586573864683
2010-06-01,2.0345908792462866,138.6101622917032
2010-07-01,1.3447222177781493,91.6116191932096
2010-08-01,1.5697120408823722,106.9394554734994
2010-09-01,0.9573231858082205,65.2193635113731
2010-10-01,0.844828274256109,57.5554453712282
2010-11-01,1.2987163622652302,88.47738755771901
2010-12-01,1.1186075781227316,76.20715276270148
2011-01-01,0.9976400944188872,67.96602540916676
2011-02-01,0.45528144966098705,31.016867454595662
2011-03-01,1.0847172895158004,73.89831590914221
2011-04-01,0.9009655106190466,61.379895545583175
2011-05-01,1.3946365150917435,95.01212045461142
2011-06-01,0.9297576767278289,63.341413636407616
2011-07-01,1.0847172895158004,73.89831590914221
2011-08-01,1.8595153534556579,126.68282727281523
2011-09-01,1.3419346702016912,91.42171250193817
2011-10-01,1.4916354963504486,101.62035047841833
2011-11-01,1.4839194925791535,101.0946838464226
2011-12-01,2.7855922918814837,189.77348399361978
2012-01-01,1.3545163350314993,92.27886104307662
2012-02-01,1.1287453218758383,76.89780478578064
2012-03-01,0.8383159286407837,57.111780115550715
2012-04-01,1.701795186941184,115.93785731337832
2012-05-01,2.0456333177314523,139.3624482702445
2012-06-01,1.5094759478194708,102.83576331581122
2012-07-01,1.2773066755285247,87.01881414944313
2012-08-01,2.0090804847755295,136.8722207950683
2012-09-01,1.0649090557262784,72.54884436265874
2012-10-01,1.1751540171689,80.05948060568821
2012-11-01,1.3556335038963665,92.35497018091166
2012-12-01,1.585187139096126,107.9937243669504
2013-01-01,0.9784453170130323,66.65834668195046
2013-02-01,1.5477557587287132,105.44364426954448
2013-03-01,1.1879505354394697,80.93126642383238
2013-04-01,1.0716206604470082,73.00608450320374
2013-05-01,1.1430023185039313,77.86908831829322
2013-06-01,0.76520067523693,52.13067200006486
2013-07-01,1.300670583165568,88.61052237067463
2013-08-01,0.899572148967181,61.28497027747832
2013-09-01,2.024773051717123,137.9413051366601
2013-10-01,1.8878484202733292,128.61306839887098
2013-11-01,1.1514399111451816,78.44391448963054
2013-12-01,2.0343704404200507,138.59514450026828
2014-01-01,1.1430023185039313,77.86908831829322
2014-02-01,0.6973182575458717,47.50606022730571
2014-03-01,1.0850965589258985,73.92415431971519
2014-04-01,0.850132955904811,57.91683634753337
2014-05-01,1.610589808741511,109.72432691614382
2014-06-01,1.201287347492062,81.83986072744422
2014-07-01,0.9187669263730358,62.592649004694614
2014-08-01,0.9201602880249016,62.68757427279947
2014-09-01,1.220482124897917,83.14753945466052
2014-10-01,2.5770400734981957,175.56548909338161
2014-11-01,1.6912453981895392,115.219133983826
2014-12-01,2.789273030183487,190.02424090922284
2015-01-01,1.3562469602800338,92.39676300017884
2015-02-01,0.7574090544497794,51.599853822887916
2015-03-01,1.5897447575800019,108.30422032176747
2015-04-01,0.5978569504422997,40.73007982751241
2015-05-01,0.9576236123651231,65.23983061079528
2015-06-01,1.0545317617551524,71.84187255021293
2015-07-01,1.5897447575800019,108.30422032176747
2015-08-01,2.4747146203608357,168.59438359467038
2015-09-01,3.0301033489794946,206.43123944321974
2015-10-01,3.290175138208557,224.14909775087526
2015-11-01,1.677832698810434,114.30536971963332
2015-12-01,2.280559442292174,155.36721295491935
2016-01-01,1.2201014572569446,83.12160578709492
2016-02-01,1.4033076733231826,95.6028587017828
2016-03-01,1.4162507651344114,96.48463010595593
2016-04-01,0.8796853912501036,59.93014914722681
2016-05-01,2.3243941918195725,158.35353409101904
2016-06-01,1.220961790784189,83.18021755570784
2016-07-01,1.2401503008370967,84.48746930823452
2016-08-01,1.7635477337793306,120.14486061142337
2016-09-01,0.7329688412282269,49.93482034827696
2016-10-01,0.7377675355796907,50.26174003008103
2016-11-01,2.6788915429029734,182.50430359798344
2016-12-01,2.290083304019794,156.01604316111695
2017-01-01,2.2513020928803886,153.37400341507566
2017-02-01,2.1264525330003825,144.8684026412109
2017-03-01,1.6671398441518368,113.57689976790583
2017-04-01,0.8269246667358393,56.335729914275575
2017-05-01,1.2421010754552955,84.62036933702224
2017-06-01,0.600643673746031,40.91993036372211
2017-07-01,0.7912585707310683,53.90591298844518
2017-08-01,0.9232239887985603,62.89629439721454
2017-09-01,0.5440680195947263,37.06561218916278
2017-10-01,1.2979619312919028,88.42599059102783
2017-11-01,0.898246046937676,61.19462719209443
2017-12-01,1.1015328452070048,75.04390587868265
2018-01-01,0.619838451151886,42.22760909093841
2018-02-01,1.4536347755563348,99.03148304064376
2018-03-01,1.0655225121099456,72.59063718192593
2018-04-01,2.0525450225627977,139.8333205906493
2018-05-01,2.2608849990000475,154.02685612665576
2018-06-01,0.980159392364569,66.77512114755936
2018-07-01,1.4693773503563747,100.1039742575174
2018-08-01,1.7820052278059828,121.40231058263338
2018-09-01,2.1553679261362246,146.83831579484317
2018-10-01,2.1197126419391585,144.40923544285468
2018-11-01,2.4800545013781097,168.95817259125573
2018-12-01,2.005207007699717,136.60833320391265
2019-01-01,1.9975530879339287,136.08689615643283
2019-02-01,1.0332906781012425,70.39478553013802
2019-03-01,1.511206573068005,102.95366527291343
2019-04-01,1.0733849072350679,73.12627698814505
2019-05-01,1.2355515422646413,84.174170610904
2019-06-01,0.7962657404418666,54.24703542898859
2019-07-01,1.5180844980895623,103.42223628303286
2019-08-01,1.9829570691005294,135.09251612654705
2019-09-01,1.1496404105823521,78.32132027788897
2019-10-01,1.6113046070562085,109.77302383669759
2019-11-01,2.0980727731555118,142.93498046871287
2019-12-01,2.3463634907622337,159.85023208713181
2020-01-01,2.187959509559631,149.05867602241653
2020-02-01,2.6147076530929985,178.13166068789178
2020-03-01,2.2257048362344958,151.63014427656228
2020-04-01,2.094733994689132,142.70752018183083
2020-05-01,2.747773237630871,187.19699291579772
2020-06-01,2.470445595478335,168.3035485979019
2020-07-01,1.7712783622970678,120.67152358056897
2020-08-01,2.0231461244750686,137.8304677927212
2020-09-01,3.3428825004844724,227.73988158538188
2020-10-01,2.2324926836302166,152.0925785864422
2020-11-01,1.480329064996135,100.85007951094894
2020-12-01,1.9057170956496796,129.8304040407034
2021-01-01,0.7834754895242438,53.375676585534
2021-02-01,1.4032090080168529,95.59613695036711
2021-03-01,1.1304456331764974,77.01364155067269
2021-04-01,0.9544063743339009,65.02065048461486
2021-05-01,1.507077206109426,102.67234472334786
2021-06-01,1.2565520875862728,85.60487052455149
2021-07-01,1.0289794629397229,70.10107624474396
2021-08-01,1.1288299595336082,76.90357087841338
2021-09-01,0.9754860203885257,66.45673927793807
2021-10-01,1.4722767244742727,100.3014993330132
2021-11-01,2.0874808079304557,142.2133837910668
2021-12-01,2.147865280425806,146.3271845644095
2022-01-01,1.6367894255503876,111.50922292393687
2022-02-01,1.301380680965555,88.65889906021117
2022-03-01,2.1905229505707546,149.2333150509315
2022-04-01,1.3740098452626577,93.6068914812042
2022-05-01,1.1669654710055606,79.50162117349905
2022-06-01,1.8316027247911641,124.78122925198522
2022-07-01,1.528173796832926,104.10958790270845
2022-08-01,3.233458001531847,220.2851408248559
2022-09-01,1.804341844707802,122.92403277523246
2022-10-01,2.2626456092669236,154.14680086705218
2022-11-01,3.1027187407163344,211.37829358377874
2022-12-01,2.273731127911166,154.90202175889817
2023-01-01,2.856488356720062,194.60340589750584
2023-02-01,2.3183097969177586,157.93902374724925
2023-03-01,1.9277225007910204,131.32956183652811
2023-04-01,1.2810157134719626,87.27149902900794
2023-05-01,1.8728818402175205,127.59344321935777
2023-06-01,1.068688859648138,72.80635030175638
2023-07-01,0.8614898908810877,58.69054796506564
2023-08-01,1.6602475926069635,113.10735273762324
2023-09-01,1.1208717698630397,76.36140489652601
2023-10-01,1.9294161325074968,131.44494354273635
2023-11-01,1.6915630842399554,115.24077691728017
2023-12-01,1.791952365911521,122.07997725322095
2024-01-01,1.3694786396820728,93.29819495292004
2024-02-01,1.8072279135377678,123.12065140406206
2024-03-01,1.2913872089854843,87.97807581110257
2024-04-01,2.1086698065218976,143.65692242260064
2024-05-01,1.6640056665958816,113.36337828596402
2024-06-01,1.474911186280327,100.4809767808939
2024-07-01,1.782462367362849,121.43345403698262
2024-08-01,1.7285207466284345,117.75858412552185
2024-09-01,1.6073160211923385,109.50129425236453
2024-10-01,2.206567724676966,150.32639413895907
2024-11-01,2.7386163685139175,186.5731647411354
2024-12-01,2.4582178887594672,167.47051408956602
